0	0	0	0	7.07107	0	7.07107	-7.07107	0	-16.8811	-7.07107	0	-16.8811
0.01	0.0700036	0	0.0690226	7.00036	0	6.90226	-7.00036	0	-16.7123	-7.00036	0	-16.7123
0.02	0.139307	0	0.136374	6.93035	0	6.73513	-6.93035	0	-16.5451	-6.93035	0	-16.5451
0.03	0.207918	0	0.202071	6.86105	0	6.56968	-6.86105	0	-16.3797	-6.86105	0	-16.3797
0.04	0.275842	0	0.26613	6.79244	0	6.40589	-6.79244	0	-16.2159	-6.79244	0	-16.2159
0.05	0.343087	0	0.328567	6.72452	0	6.24373	-6.72452	0	-16.0537	-6.72452	0	-16.0537
0.06	0.40966	0	0.389399	6.65727	0	6.08319	-6.65727	0	-15.8932	-6.65727	0	-15.8932
0.07	0.475567	0	0.448641	6.5907	0	5.92426	-6.5907	0	-15.7343	-6.5907	0	-15.7343
0.08	0.540815	0	0.506311	6.52479	0	5.76692	-6.52479	0	-15.5769	-6.52479	0	-15.5769
0.09	0.60541	0	0.562422	6.45954	0	5.61115	-6.45954	0	-15.4211	-6.45954	0	-15.4211
0.1	0.66936	0	0.616991	6.39495	0	5.45694	-6.39495	0	-15.2669	-6.39495	0	-15.2669
0.11	0.73267	0	0.670034	6.331	0	5.30427	-6.331	0	-15.1143	-6.331	0	-15.1143
0.12	0.795346	0	0.721565	6.26769	0	5.15312	-6.26769	0	-14.9631	-6.26769	0	-14.9631
0.13	0.857397	0	0.7716	6.20501	0	5.00349	-6.20501	0	-14.8135	-6.20501	0	-14.8135
0.14	0.918826	0	0.820154	6.14296	0	4.85536	-6.14296	0	-14.6654	-6.14296	0	-14.6654
0.15	0.979641	0	0.867241	6.08153	0	4.7087	-6.08153	0	-14.5187	-6.08153	0	-14.5187
0.16	1.03985	0	0.912876	6.02072	0	4.56352	-6.02072	0	-14.3735	-6.02072	0	-14.3735
0.17	1.09945	0	0.957074	5.96051	0	4.41978	-5.96051	0	-14.2298	-5.96051	0	-14.2298
0.18	1.15846	0	0.999849	5.9009	0	4.27748	-5.9009	0	-14.0875	-5.9009	0	-14.0875
0.19	1.21688	0	1.04121	5.84189	0	4.13661	-5.84189	0	-13.9466	-5.84189	0	-13.9466
0.2	1.27472	0	1.08119	5.78348	0	3.99714	-5.78348	0	-13.8071	-5.78348	0	-13.8071
0.21	1.33197	0	1.11978	5.72564	0	3.85907	-5.72564	0	-13.6691	-5.72564	0	-13.6691
0.22	1.38866	0	1.157	5.66838	0	3.72238	-5.66838	0	-13.5324	-5.66838	0	-13.5324
0.23	1.44477	0	1.19287	5.6117	0	3.58706	-5.6117	0	-13.3971	-5.6117	0	-13.3971
0.24	1.50033	0	1.2274	5.55558	0	3.45309	-5.55558	0	-13.2631	-5.55558	0	-13.2631
0.25	1.55533	0	1.26061	5.50003	0	3.32046	-5.50003	0	-13.1305	-5.50003	0	-13.1305
0.26	1.60978	0	1.2925	5.44503	0	3.18915	-5.44503	0	-12.9992	-5.44503	0	-12.9992
0.27	1.66369	0	1.32309	5.39058	0	3.05916	-5.39058	0	-12.8692	-5.39058	0	-12.8692
0.28	1.71705	0	1.35239	5.33667	0	2.93047	-5.33667	0	-12.7405	-5.33667	0	-12.7405
0.29	1.76989	0	1.38042	5.2833	0	2.80306	-5.2833	0	-12.6131	-5.2833	0	-12.6131
0.3	1.82219	0	1.40719	5.23047	0	2.67693	-5.23047	0	-12.4869	-5.23047	0	-12.4869
0.31	1.87397	0	1.43271	5.17817	0	2.55206	-5.17817	0	-12.3621	-5.17817	0	-12.3621
0.32	1.92524	0	1.457	5.12639	0	2.42844	-5.12639	0	-12.2384	-5.12639	0	-12.2384
0.33	1.97599	0	1.48006	5.07512	0	2.30606	-5.07512	0	-12.1161	-5.07512	0	-12.1161
0.34	2.02623	0	1.50191	5.02437	0	2.1849	-5.02437	0	-11.9949	-5.02437	0	-11.9949
0.35	2.07597	0	1.52256	4.97413	0	2.06495	-4.97413	0	-11.8749	-4.97413	0	-11.8749
0.36	2.12522	0	1.54202	4.92439	0	1.9462	-4.92439	0	-11.7562	-4.92439	0	-11.7562
0.37	2.17397	0	1.56031	4.87514	0	1.82864	-4.87514	0	-11.6386	-4.87514	0	-11.6386
0.38	2.22223	0	1.57743	4.82639	0	1.71225	-4.82639	0	-11.5223	-4.82639	0	-11.5223
0.39	2.27001	0	1.5934	4.77813	0	1.59703	-4.77813	0	-11.407	-4.77813	0	-11.407
0.4	2.31732	0	1.60823	4.73034	0	1.48296	-4.73034	0	-11.293	-4.73034	0	-11.293
0.41	2.36415	0	1.62193	4.68304	0	1.37003	-4.68304	0	-11.18	-4.68304	0	-11.18
0.42	2.41051	0	1.63451	4.63621	0	1.25823	-4.63621	0	-11.0682	-4.63621	0	-11.0682
0.43	2.45641	0	1.64599	4.58985	0	1.14755	-4.58985	0	-10.9575	-4.58985	0	-10.9575
0.44	2.50185	0	1.65637	4.54395	0	1.03797	-4.54395	0	-10.848	-4.54395	0	-10.848
0.45	2.54683	0	1.66566	4.49851	0	0.92949	-4.49851	0	-10.7395	-4.49851	0	-10.7395
0.46	2.59137	0	1.67388	4.45353	0	0.822095	-4.45353	0	-10.6321	-4.45353	0	-10.6321
0.47	2.63546	0	1.68104	4.40899	0	0.715774	-4.40899	0	-10.5258	-4.40899	0	-10.5258
0.48	2.67911	0	1.68715	4.3649	0	0.610517	-4.3649	0	-10.4205	-4.3649	0	-10.4205
0.49	2.72232	0	1.69221	4.32125	0	0.506312	-4.32125	0	-10.3163	-4.32125	0	-10.3163
0.5	2.7651	0	1.69624	4.27804	0	0.403148	-4.27804	0	-10.2131	-4.27804	0	-10.2131
0.51	2.80745	0	1.69925	4.23526	0	0.301017	-4.23526	0	-10.111	-4.23526	0	-10.111
0.52	2.84938	0	1.70125	4.19291	0	0.199907	-4.19291	0	-10.0099	-4.19291	0	-10.0099
0.53	2.89089	0	1.70225	4.15098	0	0.0998077	-4.15098	0	-9.90981	-4.15098	0	-9.90981
0.54	2.93198	0	1.70225	4.10947	0	0.000709647	-4.10947	0	-9.81071	-4.10947	0	-9.81071
0.55	2.97267	0	1.70128	4.06837	0	-0.0973974	-4.06837	0	-9.7126	-4.06837	0	-9.7126
0.56	3.01295	0	1.69934	4.02769	0	-0.194523	-4.02769	0	-9.61548	-4.02769	0	-9.61548
0.57	3.05282	0	1.69643	3.98741	0	-0.290678	-3.98741	0	-9.51932	-3.98741	0	-9.51932
0.58	3.09229	0	1.69257	3.94754	0	-0.385871	-3.94754	0	-9.42413	-3.94754	0	-9.42413
0.59	3.13138	0	1.68777	3.90806	0	-0.480113	-3.90806	0	-9.32989	-3.90806	0	-9.32989
0.6	3.17007	0	1.68203	3.86898	0	-0.573412	-3.86898	0	-9.23659	-3.86898	0	-9.23659
0.61	3.20837	0	1.67538	3.83029	0	-0.665777	-3.83029	0	-9.14422	-3.83029	0	-9.14422
0.62	3.24629	0	1.6678	3.79199	0	-0.75722	-3.79199	0	-9.05278	-3.79199	0	-9.05278
0.63	3.28383	0	1.65933	3.75407	0	-0.847748	-3.75407	0	-8.96225	-3.75407	0	-8.96225
0.64	3.32099	0	1.64995	3.71653	0	-0.93737	-3.71653	0	-8.87263	-3.71653	0	-8.87263
0.65	3.35779	0	1.63969	3.67936	0	-1.0261	-3.67936	0	-8.7839	-3.67936	0	-8.7839
0.66	3.39421	0	1.62855	3.64257	0	-1.11394	-3.64257	0	-8.69606	-3.64257	0	-8.69606
0.67	3.43027	0	1.61654	3.60614	0	-1.2009	-3.60614	0	-8.6091	-3.60614	0	-8.6091
0.68	3.46598	0	1.60367	3.57008	0	-1.28699	-3.57008	0	-8.52301	-3.57008	0	-8.52301
0.69	3.50132	0	1.58995	3.53438	0	-1.37222	-3.53438	0	-8.43778	-3.53438	0	-8.43778
0.7	3.53631	0	1.57539	3.49904	0	-1.4566	-3.49904	0	-8.3534	-3.49904	0	-8.3534
0.71	3.57095	0	1.55998	3.46405	0	-1.54013	-3.46405	0	-8.26987	-3.46405	0	-8.26987
0.72	3.60524	0	1.54376	3.42941	0	-1.62283	-3.42941	0	-8.18717	-3.42941	0	-8.18717
0.73	3.6392	0	1.52671	3.39511	0	-1.7047	-3.39511	0	-8.1053	-3.39511	0	-8.1053
0.74	3.67281	0	1.50885	3.36116	0	-1.78575	-3.36116	0	-8.02425	-3.36116	0	-8.02425
0.75	3.70608	0	1.49019	3.32755	0	-1.86599	-3.32755	0	-7.94401	-3.32755	0	-7.94401
0.76	3.73903	0	1.47074	3.29427	0	-1.94544	-3.29427	0	-7.86456	-3.29427	0	-7.86456
0.77	3.77164	0	1.4505	3.26133	0	-2.02408	-3.26133	0	-7.78592	-3.26133	0	-7.78592
0.78	3.80393	0	1.42948	3.22872	0	-2.10194	-3.22872	0	-7.70806	-3.22872	0	-7.70806
0.79	3.83589	0	1.40769	3.19643	0	-2.17902	-3.19643	0	-7.63098	-3.19643	0	-7.63098
0.8	3.86753	0	1.38513	3.16447	0	-2.25533	-3.16447	0	-7.55467	-3.16447	0	-7.55467
0.81	3.89886	0	1.36183	3.13282	0	-2.33088	-3.13282	0	-7.47912	-3.13282	0	-7.47912
0.82	3.92988	0	1.33777	3.10149	0	-2.40567	-3.10149	0	-7.40433	-3.10149	0	-7.40433
0.83	3.96058	0	1.31297	3.07048	0	-2.47971	-3.07048	0	-7.33029	-3.07048	0	-7.33029
0.84	3.99098	0	1.28744	3.03977	0	-2.55301	-3.03977	0	-7.25699	-3.03977	0	-7.25699
0.85	4.02107	0	1.26119	3.00938	0	-2.62558	-3.00938	0	-7.18442	-3.00938	0	-7.18442
0.86	4.05087	0	1.23421	2.97928	0	-2.69743	-2.97928	0	-7.11257	-2.97928	0	-7.11257
0.87	4.08036	0	1.20653	2.94949	0	-2.76855	-2.94949	0	-7.04145	-2.94949	0	-7.04145
0.88	4.10956	0	1.17814	2.92	0	-2.83897	-2.92	0	-6.97103	-2.92	0	-6.97103
0.89	4.13847	0	1.14905	2.8908	0	-2.90868	-2.8908	0	-6.90132	-2.8908	0	-6.90132
0.9	4.16709	0	1.11927	2.86189	0	-2.97769	-2.86189	0	-6.83231	-2.86189	0	-6.83231
0.91	4.19542	0	1.08881	2.83327	0	-3.04602	-2.83327	0	-6.76398	-2.83327	0	-6.76398
0.92	4.22347	0	1.05768	2.80494	0	-3.11366	-2.80494	0	-6.69634	-2.80494	0	-6.69634
0.93	4.25124	0	1.02587	2.77689	0	-3.18062	-2.77689	0	-6.62938	-2.77689	0	-6.62938
0.94	4.27873	0	0.9934	2.74912	0	-3.24691	-2.74912	0	-6.56309	-2.74912	0	-6.56309
0.95	4.30595	0	0.960275	2.72163	0	-3.31254	-2.72163	0	-6.49746	-2.72163	0	-6.49746
0.96	4.33289	0	0.9265	2.69441	0	-3.37752	-2.69441	0	-6.43248	-2.69441	0	-6.43248
0.97	4.35957	0	0.892081	2.66747	0	-3.44184	-2.66747	0	-6.36816	-2.66747	0	-6.36816
0.98	4.38597	0	0.857026	2.64079	0	-3.50552	-2.64079	0	-6.30448	-2.64079	0	-6.30448
0.99	4.41212	0	0.82134	2.61438	0	-3.56857	-2.61438	0	-6.24143	-2.61438	0	-6.24143
1	4.438	0	0.785031	2.58824	0	-3.63098	-2.58824	0	-6.17902	-2.58824	0	-6.17902
1.01	4.46362	0	0.748103	2.56236	0	-3.69277	-2.56236	0	-6.11723	-2.56236	0	-6.11723
1.02	4.48899	0	0.710563	2.53673	0	-3.75395	-2.53673	0	-6.05605	-2.53673	0	-6.05605
1.03	4.5141	0	0.672418	2.51137	0	-3.81451	-2.51137	0	-5.99549	-2.51137	0	-5.99549
1.04	4.53897	0	0.633674	2.48625	0	-3.87446	-2.48625	0	-5.93554	-2.48625	0	-5.93554
1.05	4.56358	0	0.594335	2.46139	0	-3.93382	-2.46139	0	-5.87618	-2.46139	0	-5.87618
1.06	4.58795	0	0.55441	2.43678	0	-3.99258	-2.43678	0	-5.81742	-2.43678	0	-5.81742
1.07	4.61207	0	0.513902	2.41241	0	-4.05075	-2.41241	0	-5.75925	-2.41241	0	-5.75925
1.08	4.63596	0	0.472819	2.38828	0	-4.10835	-2.38828	0	-5.70165	-2.38828	0	-5.70165
1.09	4.6596	0	0.431165	2.3644	0	-4.16536	-2.3644	0	-5.64464	-2.3644	0	-5.64464
1.1	4.68301	0	0.388947	2.34076	0	-4.22181	-2.34076	0	-5.58819	-2.34076	0	-5.58819
1.11	4.70618	0	0.34617	2.31735	0	-4.27769	-2.31735	0	-5.53231	-2.31735	0	-5.53231
1.12	4.72912	0	0.30284	2.29418	0	-4.33301	-2.29418	0	-5.47699	-2.29418	0	-5.47699
1.13	4.75183	0	0.258962	2.27123	0	-4.38778	-2.27123	0	-5.42222	-2.27123	0	-5.42222
1.14	4.77432	0	0.214542	2.24852	0	-4.44201	-2.24852	0	-5.36799	-2.24852	0	-5.36799
1.15	4.79658	0	0.169585	2.22604	0	-4.49568	-2.22604	0	-5.31432	-2.22604	0	-5.31432
1.16	4.81862	0	0.124097	2.20378	0	-4.54883	-2.20378	0	-5.26117	-2.20378	0	-5.26117
1.17	4.84044	0	0.0780826	2.18174	0	-4.60144	-2.18174	0	-5.20856	-2.18174	0	-5.20856
1.18	4.86203	0	0.0315473	2.15992	0	-4.65353	-2.15992	0	-5.15647	-2.15992	0	-5.15647
1.19	4.88342	0	-0.0155036	2.13832	0	-4.70509	-2.13832	0	-5.10491	-2.13832	0	-5.10491
1.2	4.90459	0	-0.0630649	2.11694	0	-4.75614	-2.11694	0	-5.05386	-2.11694	0	-5.05386
1.21	4.92555	0	-0.111132	2.09577	0	-4.80668	-2.09577	0	-5.00332	-2.09577	0	-5.00332
1.22	4.94629	0	-0.159699	2.07481	0	-4.85671	-2.07481	0	-4.95329	-2.07481	0	-4.95329
1.23	4.96683	0	-0.208761	2.05406	0	-4.90624	-2.05406	0	-4.90376	-2.05406	0	-4.90376
1.24	4.98717	0	-0.258314	2.03352	0	-4.95528	-2.03352	0	-4.85472	-2.03352	0	-4.85472
1.25	5.0073	0	-0.308352	2.01319	0	-5.00383	-2.01319	0	-4.80617	-2.01319	0	-4.80617
1.26	5.02723	0	-0.358871	1.99306	0	-5.05189	-1.99306	0	-4.75811	-1.99306	0	-4.75811
1.27	5.04696	0	-0.409866	1.97313	0	-5.09947	-1.97313	0	-4.71053	-1.97313	0	-4.71053
1.28	5.0665	0	-0.461332	1.95339	0	-5.14658	-1.95339	0	-4.66342	-1.95339	0	-4.66342
1.29	5.08584	0	-0.513264	1.93386	0	-5.19321	-1.93386	0	-4.61679	-1.93386	0	-4.61679
1.3	5.10498	0	-0.565658	1.91452	0	-5.23938	-1.91452	0	-4.57062	-1.91452	0	-4.57062
1.31	5.12393	0	-0.618509	1.89538	0	-5.28509	-1.89538	0	-4.52491	-1.89538	0	-4.52491
1.32	5.1427	0	-0.671812	1.87642	0	-5.33033	-1.87642	0	-4.47967	-1.87642	0	-4.47967
1.33	5.16128	0	-0.725563	1.85766	0	-5.37513	-1.85766	0	-4.43487	-1.85766	0	-4.43487
1.34	5.17967	0	-0.779758	1.83908	0	-5.41948	-1.83908	0	-4.39052	-1.83908	0	-4.39052
1.35	5.19787	0	-0.834392	1.82069	0	-5.46338	-1.82069	0	-4.34662	-1.82069	0	-4.34662
